Applicant_ID,Name,Gender,Age,Experience_Years,Degree,Skills,Languages_Known,Applied_Role,Location,Salary_Expected,Certifications,Certifications_Count,Current_Employment_Status,Notice_Period_Days,Interview_Score,Work_Auth_Status,Previous_Company,Last_Company_Rating,Job_Type,Remote_Preference,Industry,GitHub_Profile,LinkedIn_Profile,Projects_Completed,Training_Completed,Employment_Gap_Years,Relocation_Ready,Freelance_Experience,Application_Status
951,Mike,Female,24,34,M.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,Chicago,,Yes,4,Employed,45,2,Yes,,2,Contract,Yes,Retail,Yes,No,7,Yes,5,No,Yes,Pending
92,John,Female,24,9,B.Tech,"SQL, Database Management","English, French",Database Admin,New York,85764,Yes,2,Unemployed,45,10,Yes,Startup Inc.,4,Part-time,Yes,IT,Yes,No,7,No,2,No,Yes,Pending
994,Olivia,Non-Binary,24,20,,"Python, SQL, Statistics","English, French",Data Scientist,San Francisco,198220,No,2,Unemployed,60,6,No,Microsoft,4,Contract,Yes,Retail,No,No,1,Yes,1,Yes,Yes,Selected
862,John,Female,24,20,MBA,"Power BI, SQL","Java, C++",BI Developer,San Francisco,145920,Yes,3,Unemployed,90,2,Yes,Startup Inc.,5,Contract,No,Retail,Yes,No,13,Yes,0,No,No,Selected
399,Sophia,Non-Binary,24,37,M.Sc,,"Python, SQL",Data Analyst,Seattle,359004,Yes,1,Unemployed,30,3,Yes,Microsoft,5,Part-time,No,Education,Yes,No,12,No,0,No,No,Rejected
504,Robert,Male,24,4,B.Sc,"SQL, Database Management","Java, C++",Database Admin,Seattle,50600,No,1,Unemployed,15,,No,None,4,Part-time,Yes,IT,Yes,No,7,Yes,3,No,No,Pending
711,John,Non-Binary,24,11,Ph.D,"Python, Machine Learning","Excel, Power BI",ML Engineer,San Francisco,120739,Yes,3,Unemployed,15,5,Yes,None,3,Part-time,Yes,IT,No,Yes,4,No,3,Yes,No,Rejected
288,Robert,Non-Binary,24,25,Ph.D,"Power BI, SQL","Python, SQL",BI Developer,New York,157775,No,2,Employed,90,9,No,Microsoft,1,Contract,No,IT,No,Yes,1,No,3,No,Yes,Selected
401,Amy,Male,24,0,B.Sc,"Python, SQL, Statistics","English, French",Data Scientist,New York,30000,Yes,0,Employed,45,2,Yes,Tesla,4,Full-time,No,Retail,Yes,Yes,6,No,5,No,No,Selected
516,David,Male,24,33,B.Sc,"SQL, Database Management","Excel, Power BI",Database Admin,Austin,233313,No,5,Unemployed,45,7,Yes,,5,Part-time,Yes,E-commerce,Yes,Yes,6,Yes,2,Yes,Yes,Pending
387,Amy,Non-Binary,24,4,,"Power BI, SQL","English, Spanish",BI Developer,New York,59516,No,5,Unemployed,45,5,Yes,Google,2,Contract,Yes,IT,Yes,Yes,2,No,0,No,No,Rejected
533,Olivia,Male,24,31,B.Sc,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Chicago,339628,No,1,Unemployed,45,2,Yes,Google,4,Contract,Yes,Finance,No,Yes,13,No,4,Yes,No,Pending
902,Emma,Non-Binary,24,7,M.Sc,"Python, SQL, Statistics","Python, SQL",Data Scientist,Chicago,66120,Yes,3,Employed,45,8,Yes,Google,4,Part-time,Yes,Healthcare,Yes,Yes,0,No,3,No,Yes,Pending
962,Sam,Male,24,5,B.Tech,"Python, SQL, Statistics","Python, SQL",Data Scientist,Seattle,62125,No,0,Unemployed,90,6,No,,5,Contract,Yes,E-commerce,Yes,No,10,Yes,2,No,Yes,Pending
742,Sam,Non-Binary,24,34,Ph.D,"Python, Machine Learning","English, French",ML Engineer,Seattle,,Yes,2,Unemployed,60,,Yes,Amazon,5,Part-time,No,Finance,No,Yes,3,No,5,No,Yes,Selected
233,Olivia,Male,24,20,B.Tech,"Python, Machine Learning","SQL, R",ML Engineer,Chicago,135540,No,3,Unemployed,30,4,Yes,IBM,3,Contract,No,Retail,No,Yes,1,Yes,2,Yes,No,Rejected
646,David,Non-Binary,24,3,B.Sc,,"English, Spanish",BI Developer,Austin,55173,No,1,Employed,45,2,Yes,IBM,5,Full-time,Yes,Retail,No,Yes,3,No,3,No,Yes,Selected
422,Sam,Non-Binary,24,19,MBA,,"English, French",BI Developer,Chicago,,No,0,Unemployed,60,,Yes,Microsoft,5,Contract,Yes,Finance,Yes,Yes,7,No,1,Yes,No,Rejected
702,Olivia,Non-Binary,24,14,B.Sc,"Power BI, SQL","English, Spanish",BI Developer,San Francisco,164288,Yes,0,Employed,15,7,Yes,None,5,Part-time,Yes,Education,Yes,Yes,1,Yes,0,Yes,No,Rejected
675,Sam,Male,24,14,M.Sc,"SQL, Database Management","English, Spanish",Database Admin,New York,126810,Yes,1,Employed,90,3,Yes,Startup Inc.,2,Full-time,Yes,Education,Yes,No,0,Yes,3,No,Yes,Selected
742,Sam,Non-Binary,24,30,Ph.D,"Power BI, SQL","English, French",BI Developer,Seattle,322500,No,0,Unemployed,60,5,Yes,Google,4,Part-time,No,Finance,No,Yes,10,Yes,4,No,No,Selected
624,Mike,Non-Binary,24,30,Ph.D,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Chicago,273210,Yes,5,Employed,45,10,No,IBM,4,Contract,No,Education,Yes,Yes,13,No,0,Yes,Yes,Rejected
387,Amy,Non-Binary,24,15,B.Tech,,"Java, C++",Data Analyst,Austin,109530,Yes,1,Employed,45,6,No,IBM,5,Full-time,Yes,Healthcare,Yes,No,14,No,2,No,Yes,Pending
624,Mike,Non-Binary,24,26,M.Sc,"SQL, Database Management","English, Spanish",Database Admin,Austin,277858,Yes,5,Employed,45,,Yes,Google,3,Full-time,No,Healthcare,No,Yes,14,Yes,4,No,No,Selected
860,Olivia,Male,25,8,,"Excel, SQL, Python","Python, SQL",Data Analyst,Chicago,92184,No,3,Unemployed,60,4,No,None,5,Contract,Yes,Retail,No,No,2,Yes,0,No,No,Selected
569,David,Non-Binary,25,8,M.Sc,"Python, Machine Learning","English, French",ML Engineer,Austin,104248,Yes,4,Employed,45,,Yes,Amazon,3,Full-time,Yes,Education,Yes,No,9,Yes,4,No,No,Selected
740,Amy,Male,25,3,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,San Francisco,54735,No,2,Unemployed,60,3,No,Amazon,4,Full-time,No,IT,No,No,6,Yes,2,Yes,Yes,Rejected
860,Sam,Non-Binary,25,31,MBA,"Python, Machine Learning","Excel, Power BI",ML Engineer,Chicago,332808,No,3,Unemployed,45,7,Yes,IBM,3,Full-time,Yes,Finance,Yes,Yes,12,Yes,3,No,Yes,Selected
157,Olivia,Female,25,29,M.Sc,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,204000,No,5,Unemployed,15,7,Yes,Amazon,3,Part-time,No,Healthcare,Yes,Yes,11,No,4,Yes,Yes,Pending
55,David,Male,25,32,B.Sc,"Excel, SQL, Python","SQL, R",Data Analyst,Chicago,312688,Yes,2,Employed,15,,No,Tesla,1,Part-time,Yes,Education,Yes,No,5,No,3,Yes,No,Rejected
713,Robert,Male,25,8,M.Sc,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Chicago,,No,2,Unemployed,30,2,Yes,Google,3,Full-time,Yes,Education,No,Yes,5,Yes,2,Yes,Yes,Selected
296,Robert,Non-Binary,25,39,B.Tech,"Python, Machine Learning","English, French",ML Engineer,Seattle,411342,Yes,5,Employed,45,7,No,None,3,Contract,Yes,Healthcare,Yes,Yes,6,Yes,2,Yes,No,Pending
929,Robert,Non-Binary,25,6,M.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,Austin,,Yes,5,Employed,45,3,Yes,IBM,2,Contract,Yes,Healthcare,No,No,7,No,4,Yes,Yes,Pending
201,Amy,Female,25,3,,"Python, Machine Learning","Python, SQL",ML Engineer,Chicago,56490,No,1,Employed,60,1,Yes,Google,4,Part-time,No,IT,No,No,2,Yes,4,Yes,Yes,Pending
360,Sam,Male,25,13,MBA,"Python, Machine Learning","English, Spanish",ML Engineer,Austin,,No,4,Employed,60,2,Yes,,5,Contract,Yes,Education,No,Yes,2,Yes,2,Yes,No,Selected
641,Sophia,Male,25,27,B.Tech,"Power BI, SQL","English, Spanish",BI Developer,New York,242814,No,5,Unemployed,45,10,Yes,Google,1,Full-time,No,Education,No,No,9,Yes,4,No,No,Pending
930,Amy,Non-Binary,25,3,,"Python, SQL, Statistics","SQL, R",Data Scientist,Austin,47994,Yes,2,Unemployed,30,9,No,Amazon,3,Contract,No,E-commerce,Yes,No,12,Yes,4,No,No,Selected
979,Olivia,Male,25,22,MBA,"Python, Machine Learning","Excel, Power BI",ML Engineer,Chicago,146248,Yes,2,Employed,45,8,Yes,None,2,Part-time,Yes,Retail,No,Yes,7,No,4,Yes,Yes,Rejected
142,Mike,Non-Binary,25,6,M.Sc,"SQL, Database Management","English, French",Database Admin,Seattle,62520,No,3,Unemployed,60,6,No,Amazon,2,Part-time,No,IT,Yes,Yes,11,Yes,5,No,No,Pending
833,Lisa,Female,25,27,M.Sc,"SQL, Database Management","Java, C++",Database Admin,San Francisco,223320,No,4,Unemployed,45,,No,,5,Full-time,Yes,Healthcare,Yes,No,12,No,4,No,No,Pending
546,Amy,Male,25,7,Ph.D,"Excel, SQL, Python","English, Spanish",Data Analyst,Austin,86455,Yes,4,Unemployed,60,1,Yes,None,5,Part-time,No,Healthcare,Yes,Yes,13,No,0,No,No,Selected
617,Robert,Male,25,17,MBA,"SQL, Database Management","Python, SQL",Database Admin,San Francisco,153675,Yes,2,Employed,45,2,Yes,Amazon,4,Part-time,No,Finance,Yes,Yes,12,No,2,No,No,Pending
802,Robert,Male,25,7,MBA,"Excel, SQL, Python","English, Spanish",Data Analyst,San Francisco,75458,No,4,Unemployed,90,,No,Tesla,3,Part-time,Yes,Retail,No,Yes,6,No,2,Yes,Yes,Pending
805,Olivia,Female,25,33,Ph.D,,"English, Spanish",Database Admin,Austin,323172,Yes,3,Employed,60,3,No,Microsoft,2,Contract,Yes,Healthcare,No,Yes,9,Yes,1,No,Yes,Rejected
195,Lisa,Female,25,22,B.Tech,"Excel, SQL, Python","Java, C++",Data Analyst,Chicago,241706,Yes,1,Unemployed,30,1,Yes,Google,1,Part-time,No,Education,Yes,Yes,4,No,3,Yes,No,Pending
186,David,Female,25,6,Ph.D,"Python, SQL, Statistics","Java, C++",Data Scientist,Chicago,75258,Yes,2,Employed,90,8,No,,4,Contract,Yes,Healthcare,Yes,Yes,3,Yes,1,No,No,Selected
842,David,Female,25,32,,"Python, Machine Learning","English, French",ML Engineer,Austin,,Yes,0,Employed,45,7,No,Google,3,Part-time,Yes,Education,Yes,No,5,Yes,4,No,Yes,Pending
810,Lisa,Non-Binary,25,30,B.Tech,"Python, SQL, Statistics","English, Spanish",Data Scientist,San Francisco,307710,Yes,2,Employed,60,4,No,Amazon,5,Part-time,No,Education,No,No,8,No,4,Yes,No,Selected
811,Mike,Female,25,18,Ph.D,"Excel, SQL, Python","English, Spanish",Data Analyst,Chicago,153138,Yes,2,Unemployed,90,9,Yes,Amazon,3,Contract,No,IT,No,No,5,Yes,0,Yes,No,Selected
352,Amy,Non-Binary,25,39,B.Tech,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Seattle,412200,No,1,Employed,30,4,No,None,5,Contract,Yes,Healthcare,Yes,No,7,Yes,0,Yes,No,Rejected
142,Mike,Non-Binary,25,26,B.Sc,"Python, Machine Learning","Excel, Power BI",ML Engineer,Seattle,178746,Yes,5,Unemployed,60,1,No,IBM,3,Full-time,No,IT,Yes,No,0,No,0,No,Yes,Pending
546,Amy,Male,25,28,B.Tech,"Excel, SQL, Python","SQL, R",Data Analyst,Chicago,209228,No,5,Employed,90,10,No,Tesla,1,Full-time,Yes,Retail,Yes,Yes,11,No,0,No,Yes,Selected
860,Olivia,Male,25,31,Ph.D,"SQL, Database Management","SQL, R",Database Admin,Chicago,198795,No,0,Unemployed,90,,No,IBM,4,Contract,Yes,Education,No,Yes,13,No,0,No,Yes,Pending
617,Robert,Male,25,21,M.Sc,"SQL, Database Management","Python, SQL",Database Admin,New York,193611,Yes,0,Employed,90,1,Yes,Microsoft,5,Part-time,No,Retail,Yes,No,5,Yes,0,Yes,No,Rejected
459,John,Male,26,0,Ph.D,"Power BI, SQL","Python, SQL",BI Developer,San Francisco,30000,No,0,Unemployed,15,1,Yes,Amazon,1,Full-time,Yes,Healthcare,No,Yes,13,Yes,0,Yes,No,Pending
138,John,Male,26,0,,"Python, Machine Learning","Excel, Power BI",ML Engineer,New York,30000,No,5,Employed,45,4,No,IBM,2,Contract,No,Retail,No,No,13,No,0,Yes,No,Selected
46,Sophia,Non-Binary,26,23,MBA,,"SQL, R",ML Engineer,New York,203673,No,1,Employed,60,1,No,Amazon,1,Contract,Yes,Retail,No,Yes,1,No,5,Yes,Yes,Rejected
33,Olivia,Female,26,21,MBA,"Python, Machine Learning","Python, SQL",ML Engineer,Seattle,176307,Yes,4,Employed,60,2,No,Google,1,Part-time,Yes,Healthcare,Yes,No,2,Yes,0,Yes,Yes,Rejected
80,Mike,Male,26,19,MBA,,"English, Spanish",ML Engineer,New York,198872,No,0,Unemployed,60,4,Yes,IBM,1,Contract,Yes,IT,No,Yes,5,Yes,2,No,No,Rejected
213,John,Male,26,32,MBA,"Power BI, SQL","SQL, R",BI Developer,New York,,Yes,4,Employed,90,7,Yes,Microsoft,5,Full-time,No,IT,No,No,1,No,0,Yes,No,Pending
932,Sophia,Non-Binary,26,10,MBA,"Python, Machine Learning","Java, C++",ML Engineer,Austin,107310,No,3,Employed,45,,No,,2,Part-time,No,Education,Yes,Yes,3,Yes,3,Yes,No,Rejected
227,Mike,Non-Binary,26,41,Ph.D,"Python, SQL, Statistics","SQL, R",Data Scientist,Austin,342789,No,1,Employed,30,8,No,IBM,4,Contract,Yes,Education,Yes,No,5,Yes,0,No,No,Rejected
527,Olivia,Non-Binary,26,22,B.Tech,"Python, Machine Learning","English, Spanish",ML Engineer,Seattle,,No,4,Employed,60,7,Yes,Amazon,1,Contract,No,Healthcare,Yes,Yes,4,No,5,Yes,No,Pending
498,Robert,Non-Binary,26,6,Ph.D,"Python, Machine Learning","Excel, Power BI",ML Engineer,San Francisco,66342,No,5,Unemployed,45,9,No,Startup Inc.,5,Part-time,No,Healthcare,No,Yes,5,No,4,Yes,Yes,Selected
770,Lisa,Female,26,36,B.Tech,"Excel, SQL, Python","English, French",Data Analyst,Austin,383916,Yes,5,Employed,45,6,No,Startup Inc.,5,Part-time,Yes,E-commerce,No,No,14,Yes,5,Yes,Yes,Selected
333,Amy,Non-Binary,26,24,MBA,"Power BI, SQL","English, French",BI Developer,New York,168168,No,0,Employed,15,4,Yes,None,4,Part-time,No,E-commerce,Yes,No,5,Yes,5,Yes,Yes,Rejected
269,David,Female,26,33,B.Sc,"SQL, Database Management","Excel, Power BI",Database Admin,Seattle,254235,No,0,Unemployed,60,6,Yes,None,3,Full-time,No,Finance,No,No,7,Yes,4,No,Yes,Selected
542,Amy,Male,26,7,,"Power BI, SQL","English, Spanish",BI Developer,Seattle,76501,Yes,4,Unemployed,90,,Yes,,2,Full-time,No,Education,Yes,No,8,Yes,0,Yes,No,Selected
88,David,Female,27,30,B.Tech,"Excel, SQL, Python","Python, SQL",Data Analyst,Seattle,325470,Yes,5,Unemployed,45,7,Yes,None,2,Contract,Yes,Retail,Yes,No,4,No,0,No,Yes,Pending
598,Olivia,Non-Binary,27,4,B.Sc,,"SQL, R",Data Scientist,Seattle,50092,Yes,4,Employed,45,9,Yes,Amazon,1,Contract,Yes,Finance,No,No,5,Yes,4,Yes,Yes,Selected
4,John,Non-Binary,27,0,M.Sc,"Power BI, SQL","SQL, R",BI Developer,Chicago,30000,No,3,Unemployed,30,3,No,Google,3,Part-time,No,Finance,No,No,5,No,3,No,No,Rejected
97,Sam,Non-Binary,27,32,,"Python, Machine Learning","Python, SQL",ML Engineer,Austin,322800,Yes,1,Unemployed,15,3,Yes,IBM,2,Contract,Yes,IT,No,No,5,Yes,1,No,Yes,Pending
268,Olivia,Non-Binary,27,12,B.Sc,"Excel, SQL, Python","English, French",Data Analyst,Seattle,,Yes,5,Unemployed,45,,Yes,,1,Contract,No,Retail,No,Yes,1,No,2,Yes,No,Pending
668,Emma,Male,27,9,B.Sc,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Austin,86736,Yes,2,Employed,45,1,Yes,Startup Inc.,3,Part-time,Yes,IT,Yes,Yes,3,Yes,4,No,Yes,Pending
593,Amy,Female,27,3,Ph.D,"SQL, Database Management","Excel, Power BI",Database Admin,Chicago,52626,Yes,5,Employed,90,,Yes,Google,5,Full-time,No,E-commerce,Yes,Yes,0,Yes,0,No,No,Selected
602,Emma,Female,27,2,B.Tech,"Power BI, SQL","Java, C++",BI Developer,Austin,47424,Yes,3,Employed,90,3,Yes,Amazon,1,Full-time,Yes,Finance,No,Yes,13,No,2,No,No,Rejected
757,Sophia,Female,27,41,M.Sc,"Python, Machine Learning","English, French",ML Engineer,Austin,397155,Yes,5,Unemployed,30,7,Yes,Google,3,Full-time,No,E-commerce,No,No,11,Yes,0,Yes,No,Pending
97,Lisa,Non-Binary,27,0,M.Sc,"Excel, SQL, Python","Excel, Power BI",Data Analyst,Chicago,30000,No,3,Employed,30,,No,Amazon,4,Contract,Yes,Retail,No,Yes,0,No,1,No,Yes,Selected
894,John,Non-Binary,27,2,,"Python, Machine Learning","Java, C++",ML Engineer,San Francisco,48606,Yes,5,Unemployed,30,2,Yes,Tesla,2,Part-time,No,Retail,Yes,Yes,0,No,1,No,Yes,Pending
602,Lisa,Male,27,16,B.Sc,"SQL, Database Management","Python, SQL",Database Admin,San Francisco,177648,No,3,Unemployed,90,7,No,IBM,1,Full-time,Yes,Education,Yes,No,6,No,4,No,No,Selected
337,Emma,Female,27,10,M.Sc,"Power BI, SQL","English, French",BI Developer,Austin,93050,Yes,0,Unemployed,90,1,No,Google,5,Contract,Yes,Healthcare,No,Yes,0,Yes,2,Yes,Yes,Selected
84,David,Non-Binary,27,20,B.Sc,"Python, Machine Learning","English, French",ML Engineer,Seattle,219280,Yes,4,Employed,15,2,Yes,IBM,1,Part-time,Yes,IT,Yes,No,5,Yes,5,Yes,No,Rejected
66,Sam,Non-Binary,27,15,Ph.D,"Power BI, SQL","Excel, Power BI",BI Developer,San Francisco,152610,Yes,5,Unemployed,60,6,Yes,Google,2,Full-time,No,Education,Yes,Yes,1,Yes,2,No,No,Selected
839,Emma,Non-Binary,27,9,B.Tech,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Chicago,107652,No,1,Unemployed,60,5,No,Amazon,2,Full-time,No,Education,Yes,Yes,5,No,5,No,No,Selected
279,Sam,Male,27,20,B.Tech,"Excel, SQL, Python","English, Spanish",Data Analyst,Seattle,145620,Yes,0,Employed,15,8,No,Amazon,3,Part-time,No,IT,Yes,No,5,Yes,1,Yes,No,Pending
453,Sam,Non-Binary,27,35,M.Sc,"Python, Machine Learning","Python, SQL",ML Engineer,New York,224810,Yes,3,Unemployed,60,,No,Google,5,Contract,Yes,IT,No,No,11,Yes,0,No,No,Selected
560,Amy,Female,27,26,B.Sc,"Power BI, SQL","Python, SQL",BI Developer,Chicago,280172,Yes,1,Unemployed,90,1,Yes,Tesla,3,Contract,No,Retail,No,Yes,10,No,5,Yes,No,Rejected
933,Sophia,Female,27,22,M.Sc,"Python, Machine Learning","SQL, R",ML Engineer,San Francisco,230904,Yes,0,Unemployed,60,7,No,Amazon,5,Full-time,Yes,Retail,No,Yes,2,No,5,No,No,Rejected
158,David,Female,27,22,,,"Java, C++",Database Admin,Seattle,234006,No,2,Employed,90,6,Yes,Microsoft,1,Part-time,Yes,Finance,No,Yes,14,No,4,No,Yes,Pending
980,Sam,Female,27,31,M.Sc,"SQL, Database Management","Java, C++",Database Admin,Seattle,204778,No,5,Unemployed,15,8,Yes,Microsoft,1,Contract,Yes,E-commerce,Yes,No,7,No,3,Yes,Yes,Pending
356,Olivia,Male,27,29,MBA,"Python, Machine Learning","English, Spanish",ML Engineer,New York,282300,No,5,Employed,30,8,No,IBM,3,Part-time,No,Retail,No,No,10,Yes,1,Yes,Yes,Selected
961,Sophia,Male,27,15,Ph.D,"Excel, SQL, Python","SQL, R",Data Analyst,New York,167505,No,3,Employed,15,2,Yes,None,4,Part-time,Yes,Education,No,No,3,No,5,No,Yes,Selected
246,John,Male,27,9,MBA,"Python, Machine Learning","Python, SQL",ML Engineer,Austin,96591,No,0,Unemployed,60,,Yes,Microsoft,2,Full-time,No,Finance,No,No,12,No,1,Yes,Yes,Pending
911,Lisa,Non-Binary,27,30,B.Tech,"SQL, Database Management","Java, C++",Database Admin,San Francisco,260100,Yes,0,Unemployed,90,6,No,Microsoft,3,Part-time,No,Finance,No,No,6,Yes,4,No,Yes,Selected
798,Amy,Non-Binary,27,0,B.Sc,"Excel, SQL, Python","Python, SQL",Data Analyst,San Francisco,30000,Yes,3,Unemployed,60,9,No,Tesla,3,Part-time,Yes,Education,No,No,3,Yes,0,No,No,Pending
538,John,Male,27,31,MBA,,"Python, SQL",BI Developer,Austin,238320,Yes,2,Unemployed,60,7,Yes,Tesla,1,Part-time,No,Retail,Yes,Yes,0,No,2,Yes,Yes,Selected
996,Lisa,Male,27,4,MBA,"Python, SQL, Statistics","SQL, R",Data Scientist,San Francisco,50416,No,5,Employed,30,2,No,None,2,Contract,Yes,Education,No,No,5,Yes,1,No,No,Pending
47,Sophia,Non-Binary,27,16,B.Sc,,"Java, C++",ML Engineer,New York,136912,Yes,4,Employed,60,8,Yes,Startup Inc.,3,Full-time,Yes,Healthcare,Yes,No,4,Yes,4,No,Yes,Rejected
980,Sam,Female,27,91,M.Sc,"Python, SQL, Statistics","Excel, Power BI",Data Scientist,Seattle,877756,No,2,Unemployed,30,9,No,None,1,Full-time,No,Retail,Yes,Yes,8,No,4,Yes,No,Pending
4,John,Non-Binary,27,35,Ph.D,,"Excel, Power BI",BI Developer,Seattle,269715,Yes,3,Employed,90,7,No,Startup Inc.,1,Part-time,Yes,E-commerce,Yes,Yes,14,Yes,4,No,Yes,Pending
279,Sam,Male,27,9,Ph.D,"Python, SQL, Statistics","SQL, R",Data Scientist,Seattle,82758,No,4,Unemployed,90,4,No,Tesla,3,Part-time,Yes,Education,Yes,No,13,No,2,No,Yes,Rejected
757,Sophia,Female,27,27,Ph.D,"Excel, SQL, Python","Java, C++",Data Analyst,Seattle,258015,Yes,0,Unemployed,30,9,No,Startup Inc.,3,Contract,Yes,Retail,Yes,No,13,Yes,1,No,Yes,Rejected
35,John,Non-Binary,28,31,MBA,"SQL, Database Management","English, Spanish",Database Admin,Chicago,264515,Yes,2,Unemployed,15,4,Yes,Tesla,1,Full-time,No,IT,Yes,No,14,Yes,5,No,Yes,Pending
818,David,Non-Binary,28,8,B.Tech,"Power BI, SQL","English, French",BI Developer,New York,72384,Yes,2,Unemployed,90,4,No,Startup Inc.,3,Contract,No,Healthcare,No,No,8,Yes,4,Yes,Yes,Pending
96,David,Non-Binary,28,25,B.Sc,"SQL, Database Management","SQL, R",Database Admin,New York,227700,Yes,5,Employed,15,9,Yes,Amazon,2,Full-time,No,E-commerce,Yes,Yes,11,Yes,2,No,No,Pending
120,David,Female,28,20,MBA,"Power BI, SQL","Python, SQL",BI Developer,Austin,212740,No,5,Employed,90,,Yes,Tesla,1,Contract,Yes,Retail,No,Yes,10,No,0,No,No,Pending
236,Amy,Female,28,5,Ph.D,"Python, Machine Learning","SQL, R",ML Engineer,Austin,58850,Yes,4,Unemployed,90,4,No,,1,Part-time,Yes,IT,Yes,Yes,12,No,3,No,Yes,Pending
469,Emma,Male,28,16,MBA,"Python, SQL, Statistics","English, French",Data Scientist,New York,150624,Yes,0,Unemployed,45,8,No,IBM,3,Contract,No,Retail,Yes,No,7,Yes,1,No,No,Pending
41,Lisa,Female,28,23,MBA,"Excel, SQL, Python","SQL, R",Data Analyst,New York,178626,Yes,2,Employed,60,8,No,IBM,3,Part-time,No,IT,Yes,Yes,14,Yes,2,Yes,No,Rejected
376,Lisa,Non-Binary,28,26,M.Sc,"Python, Machine Learning","Java, C++",ML Engineer,Austin,260204,No,4,Employed,60,7,No,Tesla,3,Full-time,No,E-commerce,No,No,6,Yes,3,Yes,No,Pending
874,Lisa,Male,28,33,M.Sc,"SQL, Database Management","Python, SQL",Database Admin,Seattle,297894,Yes,2,Employed,15,10,No,Microsoft,2,Full-time,No,Healthcare,Yes,Yes,13,No,3,Yes,No,Rejected
999,David,Male,28,37,,"Power BI, SQL","English, French",BI Developer,New York,293884,Yes,5,Unemployed,60,6,Yes,IBM,1,Part-time,No,IT,Yes,No,1,Yes,2,No,Yes,Selected
530,Amy,Non-Binary,28,38,MBA,"SQL, Database Management","Excel, Power BI",Database Admin,Austin,284942,Yes,0,Employed,15,8,No,None,4,Full-time,Yes,Finance,No,No,13,No,5,No,Yes,Selected
872,David,Male,28,22,B.Tech,"Power BI, SQL","English, Spanish",BI Developer,Seattle,,Yes,0,Unemployed,90,7,Yes,Microsoft,2,Contract,No,E-commerce,Yes,Yes,7,Yes,5,Yes,No,Pending
749,Mike,Male,28,10,M.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,Chicago,87100,Yes,1,Unemployed,45,5,Yes,IBM,2,Part-time,Yes,E-commerce,Yes,Yes,2,No,2,Yes,Yes,Pending
325,David,Male,28,13,B.Tech,"Python, Machine Learning","SQL, R",ML Engineer,Seattle,150952,No,4,Employed,45,4,Yes,Google,1,Full-time,Yes,Education,Yes,No,5,No,2,No,Yes,Pending
200,Amy,Female,28,31,Ph.D,"SQL, Database Management","English, French",Database Admin,Chicago,186178,No,5,Unemployed,90,2,Yes,Google,4,Contract,Yes,Healthcare,No,Yes,9,Yes,4,Yes,Yes,Selected
497,Amy,Female,28,36,M.Sc,"Power BI, SQL","English, Spanish",BI Developer,New York,255900,No,5,Employed,30,8,No,Tesla,1,Contract,Yes,Finance,Yes,No,6,No,0,No,Yes,Selected
885,John,Male,28,0,B.Sc,"Python, SQL, Statistics","SQL, R",Data Scientist,New York,30000,Yes,5,Unemployed,30,9,No,None,2,Full-time,No,Finance,Yes,No,11,Yes,5,No,No,Pending
609,Sophia,Male,28,27,B.Sc,"SQL, Database Management","Excel, Power BI",Database Admin,Seattle,,No,3,Unemployed,60,4,Yes,None,3,Full-time,Yes,Education,No,Yes,5,No,4,No,No,Pending
658,Amy,Non-Binary,28,1,M.Sc,"Python, SQL, Statistics","English, French",Data Scientist,Seattle,37993,Yes,2,Unemployed,15,4,Yes,IBM,1,Contract,No,IT,No,Yes,4,No,3,No,No,Rejected
523,Amy,Male,28,33,Ph.D,"Python, SQL, Statistics","Java, C++",Data Scientist,Chicago,243477,Yes,0,Unemployed,45,5,No,Amazon,1,Part-time,Yes,IT,Yes,No,3,Yes,3,No,Yes,Pending
236,Mike,Female,28,15,B.Tech,"Power BI, SQL","Python, SQL",BI Developer,Austin,136485,Yes,2,Unemployed,60,2,Yes,Microsoft,3,Full-time,No,Finance,Yes,No,1,No,3,No,No,Selected
469,Emma,Male,28,4,B.Tech,,"Excel, Power BI",Data Analyst,Seattle,51492,Yes,2,Unemployed,90,7,No,IBM,4,Full-time,No,Healthcare,Yes,No,8,Yes,2,No,No,Rejected
469,Emma,Male,28,16,B.Tech,"SQL, Database Management","English, Spanish",Database Admin,New York,178016,No,3,Employed,45,,Yes,Tesla,4,Part-time,Yes,IT,Yes,No,13,No,1,No,No,Rejected
872,David,Male,28,4,B.Sc,"Power BI, SQL","English, Spanish",BI Developer,Austin,66100,No,0,Employed,15,6,No,Microsoft,1,Part-time,No,E-commerce,No,No,6,Yes,4,Yes,No,Pending
